ticket_id,category,priority,status,created_at,resolution_time,user_id,technician_id,satisfaction_score,description,composite_sentiment
T0341,Security,Medium,Resolved,2024-01-15 05:00:00,5.614005803981367,U041,T01,4.856488447983349,Sample IT support ticket 341 with various issues and complexities,0.4430955942923978
T0342,Network,High,Resolved,2024-01-15 06:00:00,10.02499997134869,U042,T02,3.4163180241540725,Sample IT support ticket 342 with various issues and complexities,-0.03131978866361743
T0343,Software,Low,Resolved,2024-01-15 07:00:00,12.057915146348824,U043,T03,4.289133853818482,Sample IT support ticket 343 with various issues and complexities,0.12156172925644654
T0344,Network,High,Closed,2024-01-15 08:00:00,3.442691773781855,U044,T04,2.9654867649930816,Sample IT support ticket 344 with various issues and complexities,-0.14712125281822883
T0345,Network,Medium,In Progress,2024-01-15 09:00:00,1.767196002597656,U045,T05,4.4579122489405405,Sample IT support ticket 345 with various issues and complexities,0.678291692913991
T0346,Network,High,In Progress,2024-01-15 10:00:00,6.196177238308395,U046,T06,4.360482730290031,Sample IT support ticket 346 with various issues and complexities,-0.10017628889708194
T0347,Security,Low,In Progress,2024-01-15 11:00:00,1.1560725691150913,U047,T07,2.5041469283742686,Sample IT support ticket 347 with various issues and complexities,0.11592104606742402
T0348,Security,Medium,Resolved,2024-01-15 12:00:00,3.321131363807094,U048,T08,3.070572924870109,Sample IT support ticket 348 with various issues and complexities,0.5730150720710325
T0349,Network,Medium,Resolved,2024-01-15 13:00:00,1.7762736475066143,U049,T09,3.7734888826049864,Sample IT support ticket 349 with various issues and complexities,-0.3886857424229533
T0350,Security,High,In Progress,2024-01-15 14:00:00,4.275799291951175,U050,T10,3.759312202287339,Sample IT support ticket 350 with various issues and complexities,0.779394592248447
T0351,Hardware,Medium,Resolved,2024-01-15 15:00:00,1.0998474755540386,U051,T11,3.032418451664956,Sample IT support ticket 351 with various issues and complexities,-0.7652307048716884
T0352,Hardware,High,Resolved,2024-01-15 16:00:00,0.8507582691377704,U052,T12,4.311182983481747,Sample IT support ticket 352 with various issues and complexities,0.8148210655563993
T0353,Security,Low,Resolved,2024-01-15 17:00:00,10.015823927158747,U053,T13,4.20117888715241,Sample IT support ticket 353 with various issues and complexities,-0.1863377919759873
T0354,Security,High,Closed,2024-01-15 18:00:00,0.42946647481516714,U054,T14,3.8445846944171844,Sample IT support ticket 354 with various issues and complexities,-0.12134937391264088
T0355,Network,High,In Progress,2024-01-15 19:00:00,2.8205382336392706,U055,T15,3.3953667998733095,Sample IT support ticket 355 with various issues and complexities,-0.9450050855914714
T0356,Software,Critical,Resolved,2024-01-15 20:00:00,0.9982210755621005,U056,T16,4.838965701133251,Sample IT support ticket 356 with various issues and complexities,-0.22739735868884645
T0357,Security,Medium,Resolved,2024-01-15 21:00:00,0.1588319748554666,U057,T17,5.0,Sample IT support ticket 357 with various issues and complexities,-0.5199032655134421
T0358,Hardware,Medium,Resolved,2024-01-15 22:00:00,0.1467340224453084,U058,T18,3.61315081292277,Sample IT support ticket 358 with various issues and complexities,-0.3038231726867363
T0359,Network,High,Resolved,2024-01-15 23:00:00,0.7705629738333074,U059,T19,3.5102664662761436,Sample IT support ticket 359 with various issues and complexities,-0.0686554828944398
T0360,Security,Low,Resolved,2024-01-16 00:00:00,8.06272392748289,U060,T00,4.392966132329597,Sample IT support ticket 360 with various issues and complexities,0.4788958072364528
T0361,Hardware,Medium,Resolved,2024-01-16 01:00:00,1.3278108266721977,U061,T01,3.713576496202411,Sample IT support ticket 361 with various issues and complexities,0.10380167570031289
T0362,Hardware,Medium,In Progress,2024-01-16 02:00:00,12.019832450143038,U062,T02,3.8884822394694125,Sample IT support ticket 362 with various issues and complexities,0.15383832670055692
T0363,Software,Medium,Resolved,2024-01-16 03:00:00,3.485482596695455,U063,T03,4.5917225213797375,Sample IT support ticket 363 with various issues and complexities,-0.5477596944227812
T0364,Network,Medium,Closed,2024-01-16 04:00:00,2.2951624392603507,U064,T04,2.4725151299941657,Sample IT support ticket 364 with various issues and complexities,-0.4403770448013651
T0365,Network,Medium,Closed,2024-01-16 05:00:00,3.470848404776413,U065,T05,5.0,Sample IT support ticket 365 with various issues and complexities,0.899362509175656
T0366,Software,High,Open,2024-01-16 06:00:00,2.9084574359803463,U066,T06,4.058144419463473,Sample IT support ticket 366 with various issues and complexities,-0.3676005173816233
T0367,Software,High,In Progress,2024-01-16 07:00:00,5.688121474197393,U067,T07,3.6708054843502556,Sample IT support ticket 367 with various issues and complexities,0.8281041260286478
T0368,Network,Low,In Progress,2024-01-16 08:00:00,1.3279073935949057,U068,T08,3.9286126766228406,Sample IT support ticket 368 with various issues and complexities,-0.12153059944043325
T0369,Network,Low,Resolved,2024-01-16 09:00:00,1.7419474900905063,U069,T09,3.969943484016415,Sample IT support ticket 369 with various issues and complexities,0.0011439680717520247
T0370,Security,Medium,Resolved,2024-01-16 10:00:00,8.980824909522083,U070,T10,2.6150389572440593,Sample IT support ticket 370 with various issues and complexities,0.5351825801149649
T0371,Security,Medium,In Progress,2024-01-16 11:00:00,11.709044467776602,U071,T11,5.0,Sample IT support ticket 371 with various issues and complexities,0.6359462109693282
T0372,Software,Medium,Resolved,2024-01-16 12:00:00,8.923224916789229,U072,T12,4.033060505816494,Sample IT support ticket 372 with various issues and complexities,-0.05540628013954375
T0373,Security,Medium,Resolved,2024-01-16 13:00:00,2.175103573989976,U073,T13,4.3544017043579,Sample IT support ticket 373 with various issues and complexities,-0.19412152676076944
T0374,Hardware,Critical,Resolved,2024-01-16 14:00:00,6.063161966206109,U074,T14,4.761239816459234,Sample IT support ticket 374 with various issues and complexities,-0.02796022426110656
T0375,Security,High,Resolved,2024-01-16 15:00:00,2.5876180496467267,U075,T15,3.18307003395176,Sample IT support ticket 375 with various issues and complexities,0.16897876411605914
T0376,Security,Medium,Resolved,2024-01-16 16:00:00,2.7529557997894782,U076,T16,4.378777519228183,Sample IT support ticket 376 with various issues and complexities,0.44565184343487774
T0377,Hardware,Medium,Resolved,2024-01-16 17:00:00,0.9160434668641804,U077,T17,3.785887127280965,Sample IT support ticket 377 with various issues and complexities,0.0021149294970757883
T0378,Software,Critical,In Progress,2024-01-16 18:00:00,3.5774350542959765,U078,T18,4.6774166201731955,Sample IT support ticket 378 with various issues and complexities,0.3094431490115768
T0379,Hardware,High,Resolved,2024-01-16 19:00:00,0.8238475098973231,U079,T19,2.298218063718804,Sample IT support ticket 379 with various issues and complexities,0.8191798661354704
T0380,Security,High,Resolved,2024-01-16 20:00:00,1.6112626782916735,U080,T00,3.9207245598069846,Sample IT support ticket 380 with various issues and complexities,0.19065480613239233
T0381,Software,Medium,Resolved,2024-01-16 21:00:00,7.72491938116142,U081,T01,3.5177434753728307,Sample IT support ticket 381 with various issues and complexities,0.15582642800238916
T0382,Security,Critical,Resolved,2024-01-16 22:00:00,0.9281106396524123,U082,T02,4.345810360507325,Sample IT support ticket 382 with various issues and complexities,-0.7594554125450339
T0383,Hardware,High,Resolved,2024-01-16 23:00:00,0.2952677480121051,U083,T03,4.376035349894562,Sample IT support ticket 383 with various issues and complexities,-1.3153650684145317
T0384,Hardware,Low,In Progress,2024-01-17 00:00:00,0.28601662827581853,U084,T04,3.433899284142379,Sample IT support ticket 384 with various issues and complexities,0.19418786461508417
T0385,Security,High,Resolved,2024-01-17 01:00:00,11.306289173134184,U085,T05,3.4302609086591653,Sample IT support ticket 385 with various issues and complexities,-0.04741211564043612
T0386,Network,Medium,Open,2024-01-17 02:00:00,2.8283389380631982,U086,T06,3.9114677051541364,Sample IT support ticket 386 with various issues and complexities,-0.257391337457371
T0387,Network,High,In Progress,2024-01-17 03:00:00,2.106546999206655,U087,T07,3.2826862181478336,Sample IT support ticket 387 with various issues and complexities,0.12176510209317232
T0388,Hardware,High,Resolved,2024-01-17 04:00:00,6.661464166647332,U088,T08,4.673586956361701,Sample IT support ticket 388 with various issues and complexities,-0.030201864598454146
T0389,Hardware,High,Closed,2024-01-17 05:00:00,7.227311995523879,U089,T09,3.704634239642043,Sample IT support ticket 389 with various issues and complexities,0.5638901253169493
T0390,Network,Medium,Open,2024-01-17 06:00:00,1.6150124962515504,U090,T10,1.6744094245426866,Sample IT support ticket 390 with various issues and complexities,0.04305543412948895
T0391,Network,Low,Resolved,2024-01-17 07:00:00,4.731691108665395,U091,T11,3.700142354702555,Sample IT support ticket 391 with various issues and complexities,-0.3734616425350838
T0392,Security,Low,Resolved,2024-01-17 08:00:00,5.898278932237048,U092,T12,3.169164943324822,Sample IT support ticket 392 with various issues and complexities,0.4950831194796445
T0393,Security,Medium,In Progress,2024-01-17 09:00:00,4.252795489388882,U093,T13,2.694979347631244,Sample IT support ticket 393 with various issues and complexities,-0.10856553747310124
T0394,Network,Medium,Resolved,2024-01-17 10:00:00,0.6575890041121972,U094,T14,3.010058689421942,Sample IT support ticket 394 with various issues and complexities,0.26326834183615355
T0395,Security,High,Resolved,2024-01-17 11:00:00,8.346125130967792,U095,T15,4.087526777466376,Sample IT support ticket 395 with various issues and complexities,-0.23870535309640023
T0396,Security,Medium,Resolved,2024-01-17 12:00:00,3.098249442283695,U096,T16,5.0,Sample IT support ticket 396 with various issues and complexities,-0.3249134427487182
T0397,Software,Low,In Progress,2024-01-17 13:00:00,1.3277756077617748,U097,T17,4.250547579091984,Sample IT support ticket 397 with various issues and complexities,0.042084115092848075
T0398,Security,Critical,Resolved,2024-01-17 14:00:00,2.2151286447510725,U098,T18,3.514797289427408,Sample IT support ticket 398 with various issues and complexities,0.00641432177184256
T0399,Hardware,High,Resolved,2024-01-17 15:00:00,0.1531803028108091,U099,T19,4.364723356136562,Sample IT support ticket 399 with various issues and complexities,0.2399135176834165
T0400,Security,High,Resolved,2024-01-17 16:00:00,0.547252463386656,U000,T00,3.6327277518248065,Sample IT support ticket 400 with various issues and complexities,-0.13432287665487128
T0401,Security,Critical,Open,2024-01-17 17:00:00,5.801996294048561,U001,T01,3.4443197046694842,Sample IT support ticket 401 with various issues and complexities,-0.9181798918851987
T0402,Network,High,Resolved,2024-01-17 18:00:00,4.6539292201729294e-05,U002,T02,3.0765098654136125,Sample IT support ticket 402 with various issues and complexities,-0.21638694179419432
T0403,Hardware,Medium,Open,2024-01-17 19:00:00,2.155294600853084,U003,T03,2.5985369545986243,Sample IT support ticket 403 with various issues and complexities,0.3969092335719078
T0404,Security,Medium,Resolved,2024-01-17 20:00:00,2.9568497637354922,U004,T04,3.688061034752444,Sample IT support ticket 404 with various issues and complexities,-0.14868803962155322
T0405,Security,Low,In Progress,2024-01-17 21:00:00,0.22473427662598766,U005,T05,4.126442791936105,Sample IT support ticket 405 with various issues and complexities,-0.12319170125727401
T0406,Software,Low,Closed,2024-01-17 22:00:00,14.459270145115102,U006,T06,3.922701063988088,Sample IT support ticket 406 with various issues and complexities,0.49318825295296853
T0407,Security,Medium,Resolved,2024-01-17 23:00:00,1.0253813807324512,U007,T07,3.667226457642113,Sample IT support ticket 407 with various issues and complexities,-0.3559866136294614
T0408,Security,Medium,Resolved,2024-01-18 00:00:00,1.4507647045366807,U008,T08,3.243403151442575,Sample IT support ticket 408 with various issues and complexities,-0.7714016091214498
T0409,Software,Medium,In Progress,2024-01-18 01:00:00,1.4492920988958344,U009,T09,4.486596953347975,Sample IT support ticket 409 with various issues and complexities,-0.08031555976274718
T0410,Network,Medium,Resolved,2024-01-18 02:00:00,1.0476241209015786,U010,T10,2.946294464042732,Sample IT support ticket 410 with various issues and complexities,-0.2420869756243685
T0411,Security,Medium,Resolved,2024-01-18 03:00:00,0.005899636921540232,U011,T11,4.6208223310747805,Sample IT support ticket 411 with various issues and complexities,-0.483123159876627
T0412,Software,Medium,Closed,2024-01-18 04:00:00,5.22763828429875,U012,T12,3.19822638485862,Sample IT support ticket 412 with various issues and complexities,-0.08768922794934536
T0413,Hardware,Medium,Resolved,2024-01-18 05:00:00,13.626307275610996,U013,T13,3.398051810117572,Sample IT support ticket 413 with various issues and complexities,0.24575282362339182
T0414,Network,Medium,Resolved,2024-01-18 06:00:00,1.015924121776844,U014,T14,2.8265718475074584,Sample IT support ticket 414 with various issues and complexities,-0.004644280783907873
T0415,Hardware,Medium,Resolved,2024-01-18 07:00:00,4.351249573842349,U015,T15,3.5988782824914907,Sample IT support ticket 415 with various issues and complexities,0.15349053634311888
T0416,Hardware,Medium,Resolved,2024-01-18 08:00:00,5.417575765122496,U016,T16,4.7802499667823835,Sample IT support ticket 416 with various issues and complexities,0.9067038492577115
T0417,Software,Low,Resolved,2024-01-18 09:00:00,7.546708912148139,U017,T17,4.412502470755165,Sample IT support ticket 417 with various issues and complexities,-0.17143943077878204
T0418,Security,Low,Resolved,2024-01-18 10:00:00,2.1970823175489023,U018,T18,4.782737689622428,Sample IT support ticket 418 with various issues and complexities,0.1391743173223348
T0419,Software,High,Resolved,2024-01-18 11:00:00,1.4434829682373969,U019,T19,4.417714036747149,Sample IT support ticket 419 with various issues and complexities,-0.25460668129956726
T0420,Software,Low,Resolved,2024-01-18 12:00:00,1.5739196772585415,U020,T00,3.1170641371757046,Sample IT support ticket 420 with various issues and complexities,-0.42317985994348645
T0421,Software,Medium,Open,2024-01-18 13:00:00,4.987818143969693,U021,T01,3.735368620537954,Sample IT support ticket 421 with various issues and complexities,-0.2924538267088849
T0422,Software,Low,Resolved,2024-01-18 14:00:00,6.788259002520212,U022,T02,3.37584069670603,Sample IT support ticket 422 with various issues and complexities,-0.23937928576084427
T0423,Network,Low,Resolved,2024-01-18 15:00:00,0.8016845265665593,U023,T03,5.0,Sample IT support ticket 423 with various issues and complexities,0.17973789877356278
T0424,Security,Medium,Resolved,2024-01-18 16:00:00,1.8541209598671216,U024,T04,3.0425690828589507,Sample IT support ticket 424 with various issues and complexities,1.1745378933503787
T0425,Hardware,Critical,Open,2024-01-18 17:00:00,9.288710996708131,U025,T05,4.714958151511289,Sample IT support ticket 425 with various issues and complexities,-0.35802171813792016
T0426,Hardware,Medium,Resolved,2024-01-18 18:00:00,6.573913474917483,U026,T06,4.714363096087015,Sample IT support ticket 426 with various issues and complexities,-0.20831265280773126
T0427,Security,Medium,Resolved,2024-01-18 19:00:00,16.761238154729504,U027,T07,5.0,Sample IT support ticket 427 with various issues and complexities,-0.031561506555624126
T0428,Hardware,Medium,Resolved,2024-01-18 20:00:00,5.613733753280163,U028,T08,3.672250725896402,Sample IT support ticket 428 with various issues and complexities,0.19789942435487354
T0429,Security,Medium,Open,2024-01-18 21:00:00,1.9981924915346576,U029,T09,4.56985772766413,Sample IT support ticket 429 with various issues and complexities,0.13177540597739248
T0430,Hardware,High,Resolved,2024-01-18 22:00:00,3.572620093199832,U030,T10,5.0,Sample IT support ticket 430 with various issues and complexities,0.6420478969740586
T0431,Software,Low,Resolved,2024-01-18 23:00:00,4.327188881651697,U031,T11,3.5058866584530426,Sample IT support ticket 431 with various issues and complexities,-1.2131960352676041
T0432,Hardware,Low,Resolved,2024-01-19 00:00:00,0.32681822181932446,U032,T12,2.771967801974112,Sample IT support ticket 432 with various issues and complexities,-1.1934649350978364
T0433,Security,Medium,Resolved,2024-01-19 01:00:00,3.145411545409642,U033,T13,2.4959919728737887,Sample IT support ticket 433 with various issues and complexities,-0.24793908600507464
T0434,Security,High,Resolved,2024-01-19 02:00:00,4.942140493427311,U034,T14,4.570169623089065,Sample IT support ticket 434 with various issues and complexities,0.5486500937718544
T0435,Security,Medium,Resolved,2024-01-19 03:00:00,0.7324297212517787,U035,T15,2.493479833553133,Sample IT support ticket 435 with various issues and complexities,-0.7828240158027981
T0436,Security,Critical,In Progress,2024-01-19 04:00:00,6.068013223896447,U036,T16,3.7021447576496618,Sample IT support ticket 436 with various issues and complexities,-1.5038161698468786
T0437,Security,Low,Resolved,2024-01-19 05:00:00,3.5060958685877712,U037,T17,4.349850549631169,Sample IT support ticket 437 with various issues and complexities,0.28558970310960435
T0438,Network,High,Resolved,2024-01-19 06:00:00,12.164742044442056,U038,T18,4.148140429463931,Sample IT support ticket 438 with various issues and complexities,0.12182861185135721
T0439,Network,Medium,Open,2024-01-19 07:00:00,0.17339364208845,U039,T19,4.340355891347338,Sample IT support ticket 439 with various issues and complexities,-0.5451042033997149
T0440,Hardware,Medium,Open,2024-01-19 08:00:00,1.233314411237752,U040,T00,4.177831884640684,Sample IT support ticket 440 with various issues and complexities,-0.49276980036046497
T0441,Security,Medium,Resolved,2024-01-19 09:00:00,3.680731980648975,U041,T01,5.0,Sample IT support ticket 441 with various issues and complexities,-0.4848718598173372
T0442,Hardware,Medium,Resolved,2024-01-19 10:00:00,1.407090276418541,U042,T02,3.2381468954089625,Sample IT support ticket 442 with various issues and complexities,0.055267658736970066
T0443,Security,Low,Resolved,2024-01-19 11:00:00,5.012990640755036,U043,T03,3.4584038892331748,Sample IT support ticket 443 with various issues and complexities,-0.3131576380915035
T0444,Security,High,Resolved,2024-01-19 12:00:00,5.691921059639391,U044,T04,3.3818724437833407,Sample IT support ticket 444 with various issues and complexities,0.24703195948775983
T0445,Network,Critical,Resolved,2024-01-19 13:00:00,0.4326397841543763,U045,T05,4.6641534494900885,Sample IT support ticket 445 with various issues and complexities,-1.4273133314521955
T0446,Network,High,Resolved,2024-01-19 14:00:00,2.8849889741803034,U046,T06,4.720318870716051,Sample IT support ticket 446 with various issues and complexities,-0.42842593256389966
T0447,Software,Low,In Progress,2024-01-19 15:00:00,2.844353099959262,U047,T07,4.360980255454806,Sample IT support ticket 447 with various issues and complexities,-0.5630269804555251
T0448,Network,Low,Resolved,2024-01-19 16:00:00,1.843577904749027,U048,T08,4.946794933511942,Sample IT support ticket 448 with various issues and complexities,-0.1281703391862461
T0449,Software,Medium,Resolved,2024-01-19 17:00:00,10.807767335068702,U049,T09,3.0575673060988953,Sample IT support ticket 449 with various issues and complexities,-0.26902387924506926
T0450,Software,Medium,Open,2024-01-19 18:00:00,7.029578720512327,U050,T10,5.0,Sample IT support ticket 450 with various issues and complexities,0.3989218899478833
T0451,Software,Medium,In Progress,2024-01-19 19:00:00,4.778854966993519,U051,T11,5.0,Sample IT support ticket 451 with various issues and complexities,-0.9296683858300288
T0452,Software,High,Resolved,2024-01-19 20:00:00,5.0116248153021985,U052,T12,4.588497597796597,Sample IT support ticket 452 with various issues and complexities,0.022745738165376
T0453,Software,Low,Resolved,2024-01-19 21:00:00,2.4774769769171034,U053,T13,5.0,Sample IT support ticket 453 with various issues and complexities,0.27916821160585276
T0454,Hardware,Medium,Closed,2024-01-19 22:00:00,10.152952302848151,U054,T14,2.6747014338577806,Sample IT support ticket 454 with various issues and complexities,0.9283237182809774
T0455,Network,Medium,Closed,2024-01-19 23:00:00,4.744471653336836,U055,T15,3.5804414909898785,Sample IT support ticket 455 with various issues and complexities,-0.2408829855467376
T0456,Software,Medium,Resolved,2024-01-20 00:00:00,5.222266309421133,U056,T16,3.411757231454438,Sample IT support ticket 456 with various issues and complexities,0.16222930217625853
T0457,Security,Critical,Resolved,2024-01-20 01:00:00,7.9130570834862874,U057,T17,4.577183459005875,Sample IT support ticket 457 with various issues and complexities,-0.9019313962811825
T0458,Network,High,Resolved,2024-01-20 02:00:00,1.281215507715098,U058,T18,3.1598874083182835,Sample IT support ticket 458 with various issues and complexities,-1.195978102156512
T0459,Network,Medium,Resolved,2024-01-20 03:00:00,6.581730140498396,U059,T19,4.605996119469989,Sample IT support ticket 459 with various issues and complexities,0.42238718789084995
T0460,Software,High,In Progress,2024-01-20 04:00:00,0.868847727596133,U060,T00,5.0,Sample IT support ticket 460 with various issues and complexities,-0.002780146824035283
T0461,Hardware,Medium,Resolved,2024-01-20 05:00:00,1.694568976664058,U061,T01,4.5561623200672,Sample IT support ticket 461 with various issues and complexities,0.5892563448992114
T0462,Software,High,Resolved,2024-01-20 06:00:00,1.6355465450809115,U062,T02,4.227000818929201,Sample IT support ticket 462 with various issues and complexities,-0.6867014444848746
T0463,Hardware,Medium,Resolved,2024-01-20 07:00:00,15.363550489010462,U063,T03,3.209701327279401,Sample IT support ticket 463 with various issues and complexities,0.25995106976437626
T0464,Security,Medium,Resolved,2024-01-20 08:00:00,7.76671870548977,U064,T04,3.322519227099708,Sample IT support ticket 464 with various issues and complexities,0.9344089202719266
T0465,Network,Medium,Resolved,2024-01-20 09:00:00,4.831519863939552,U065,T05,4.999695124237333,Sample IT support ticket 465 with various issues and complexities,0.20985280417863295
T0466,Security,Medium,In Progress,2024-01-20 10:00:00,5.193965693680857,U066,T06,4.6234792031242655,Sample IT support ticket 466 with various issues and complexities,0.13829075279552439
T0467,Hardware,Medium,Resolved,2024-01-20 11:00:00,3.302810318736524,U067,T07,3.968784384497965,Sample IT support ticket 467 with various issues and complexities,0.004278040412174916
T0468,Hardware,Medium,Resolved,2024-01-20 12:00:00,11.756702122036806,U068,T08,3.6656723633872876,Sample IT support ticket 468 with various issues and complexities,-0.7854407285629561
T0469,Security,Medium,Open,2024-01-20 13:00:00,2.7427701652842233,U069,T09,2.3793537015108983,Sample IT support ticket 469 with various issues and complexities,0.677786467855174
T0470,Hardware,Medium,Open,2024-01-20 14:00:00,1.9154846627286835,U070,T10,3.143318065052449,Sample IT support ticket 470 with various issues and complexities,-0.3054288199025329
T0471,Security,Low,Resolved,2024-01-20 15:00:00,0.7118937117606069,U071,T11,5.0,Sample IT support ticket 471 with various issues and complexities,0.25224162819150847
T0472,Network,Medium,In Progress,2024-01-20 16:00:00,6.170962871532479,U072,T12,2.9756355431980266,Sample IT support ticket 472 with various issues and complexities,-0.7815171532856268
T0473,Security,High,Resolved,2024-01-20 17:00:00,5.30371712788881,U073,T13,4.151583856976864,Sample IT support ticket 473 with various issues and complexities,-0.5897298322538902
T0474,Network,Critical,In Progress,2024-01-20 18:00:00,1.940339371396337,U074,T14,4.805955178556159,Sample IT support ticket 474 with various issues and complexities,0.7175436996111177
T0475,Security,Medium,Closed,2024-01-20 19:00:00,0.1020648038175643,U075,T15,2.9960618655981657,Sample IT support ticket 475 with various issues and complexities,-0.17365114447892147
T0476,Hardware,Medium,In Progress,2024-01-20 20:00:00,7.305337264442566,U076,T16,4.147768379824867,Sample IT support ticket 476 with various issues and complexities,0.7266377380212723
T0477,Security,High,Resolved,2024-01-20 21:00:00,0.04593467641705422,U077,T17,4.750332430008524,Sample IT support ticket 477 with various issues and complexities,-0.039115329529258905
T0478,Hardware,Medium,Resolved,2024-01-20 22:00:00,4.865528322640952,U078,T18,4.0099994575258,Sample IT support ticket 478 with various issues and complexities,-0.9209488864789287
T0479,Security,Medium,Resolved,2024-01-20 23:00:00,14.060660631759248,U079,T19,5.0,Sample IT support ticket 479 with various issues and complexities,0.4460337998658603
T0480,Security,Medium,In Progress,2024-01-21 00:00:00,2.3026039665478355,U080,T00,2.665120592897444,Sample IT support ticket 480 with various issues and complexities,-0.2949461588778039
T0481,Software,Low,Resolved,2024-01-21 01:00:00,1.0713787241948276,U081,T01,4.846982823907103,Sample IT support ticket 481 with various issues and complexities,0.34934440675852174
T0482,Hardware,High,Resolved,2024-01-21 02:00:00,4.881371056479193,U082,T02,3.8617586100828287,Sample IT support ticket 482 with various issues and complexities,0.012605433770041058
T0483,Software,High,Resolved,2024-01-21 03:00:00,6.7958784040373015,U083,T03,4.61753612386934,Sample IT support ticket 483 with various issues and complexities,-0.7715591139714352
T0484,Hardware,Medium,In Progress,2024-01-21 04:00:00,3.162425452755602,U084,T04,4.353045721359397,Sample IT support ticket 484 with various issues and complexities,0.08214738268528453
T0485,Software,Medium,Open,2024-01-21 05:00:00,13.649268945612333,U085,T05,3.413475042312003,Sample IT support ticket 485 with various issues and complexities,1.0981115710763996
T0486,Network,Medium,Resolved,2024-01-21 06:00:00,0.21220555217024656,U086,T06,4.183197113967473,Sample IT support ticket 486 with various issues and complexities,0.2464932292572296
T0487,Security,Medium,Resolved,2024-01-21 07:00:00,2.811138675714295,U087,T07,2.5136788388813702,Sample IT support ticket 487 with various issues and complexities,-0.028758876502731564
T0488,Hardware,High,Resolved,2024-01-21 08:00:00,5.069836989399112,U088,T08,4.482598000457115,Sample IT support ticket 488 with various issues and complexities,0.5376717009784489
T0489,Hardware,Low,Resolved,2024-01-21 09:00:00,7.940613969722716,U089,T09,4.2385267727924205,Sample IT support ticket 489 with various issues and complexities,0.1053342326015554
T0490,Security,Low,Resolved,2024-01-21 10:00:00,0.7901742406398196,U090,T10,4.510928134914482,Sample IT support ticket 490 with various issues and complexities,0.10476711513139716
T0491,Hardware,Medium,In Progress,2024-01-21 11:00:00,6.43782128561617,U091,T11,4.8464946600697205,Sample IT support ticket 491 with various issues and complexities,-0.5458125860795513
T0492,Hardware,Medium,Resolved,2024-01-21 12:00:00,3.2181663495993194,U092,T12,4.294095872167769,Sample IT support ticket 492 with various issues and complexities,0.11692401289479919
T0493,Software,Medium,In Progress,2024-01-21 13:00:00,2.020392774011117,U093,T13,4.118471535838621,Sample IT support ticket 493 with various issues and complexities,0.5177217082084724
T0494,Hardware,Medium,Resolved,2024-01-21 14:00:00,0.5649412404579709,U094,T14,3.295145330670966,Sample IT support ticket 494 with various issues and complexities,-0.41803107605001233
T0495,Network,High,Resolved,2024-01-21 15:00:00,8.01869484241702,U095,T15,3.4302233890807594,Sample IT support ticket 495 with various issues and complexities,0.7122479106234738
T0496,Network,Low,Closed,2024-01-21 16:00:00,0.684449855505244,U096,T16,4.949387696141865,Sample IT support ticket 496 with various issues and complexities,-0.04585301207256299
T0497,Security,High,Open,2024-01-21 17:00:00,1.4830251128897298,U097,T17,5.0,Sample IT support ticket 497 with various issues and complexities,-0.44388475576927033
T0498,Hardware,Low,Open,2024-01-21 18:00:00,1.3702177621108833,U098,T18,3.809511650950357,Sample IT support ticket 498 with various issues and complexities,0.49881603846012224
T0499,Security,Medium,In Progress,2024-01-21 19:00:00,8.20463041480124,U099,T19,4.036802197802619,Sample IT support ticket 499 with various issues and complexities,-0.14339711786913464
T0500,Network,High,In Progress,2024-01-21 20:00:00,4.467548982904518,U000,T00,3.276308500004987,Sample IT support ticket 500 with various issues and complexities,0.3797574437430539
T0501,Hardware,Medium,In Progress,2024-01-21 21:00:00,6.371924233242563,U001,T01,4.938205476213956,Sample IT support ticket 501 with various issues and complexities,-0.14587931612926858
T0502,Hardware,Low,Closed,2024-01-21 22:00:00,1.153224528772905,U002,T02,4.532333458953423,Sample IT support ticket 502 with various issues and complexities,-0.029913071764951848
T0503,Security,Medium,In Progress,2024-01-21 23:00:00,3.921974299906265,U003,T03,5.0,Sample IT support ticket 503 with various issues and complexities,0.2467801021671458
T0504,Network,Low,In Progress,2024-01-22 00:00:00,3.3921550484901437,U004,T04,3.297341538256209,Sample IT support ticket 504 with various issues and complexities,0.14544852879500295
T0505,Hardware,Medium,Resolved,2024-01-22 01:00:00,7.15498509677167,U005,T05,3.697593680785426,Sample IT support ticket 505 with various issues and complexities,-0.9977658902258693
T0506,Security,Medium,Resolved,2024-01-22 02:00:00,9.461548404840297,U006,T06,4.185156738020458,Sample IT support ticket 506 with various issues and complexities,-0.5606218700471959
T0507,Network,Low,Resolved,2024-01-22 03:00:00,0.048925077635884995,U007,T07,4.5171916301806165,Sample IT support ticket 507 with various issues and complexities,0.46470499239540775
T0508,Security,High,Open,2024-01-22 04:00:00,4.483676003558144,U008,T08,3.827465889961894,Sample IT support ticket 508 with various issues and complexities,-0.06606829445077363
T0509,Software,Medium,Resolved,2024-01-22 05:00:00,0.21291033618489097,U009,T09,3.3016311276370396,Sample IT support ticket 509 with various issues and complexities,-0.2618656513857109
T0510,Hardware,High,Open,2024-01-22 06:00:00,3.1838984294795583,U010,T10,4.705126023138857,Sample IT support ticket 510 with various issues and complexities,-0.6792870076287372
T0511,Software,Low,Open,2024-01-22 07:00:00,1.356646682279544,U011,T11,4.5769082900364655,Sample IT support ticket 511 with various issues and complexities,-0.5398681606379242
